customer_id,channel,cost,conversion_rate,revenue,net_value,customer_segment,customer_value_score,customer_value_score_net
633,social media,9.546325667652964,0.1675922473559195,3367,3357.454,Low Value,1,0
634,social media,9.546325667652964,0.1675922473559195,3991,3981.454,High Value - Standard Efficiency,5,4
635,referral,8.320326732170223,0.1231449787166301,1151,1142.68,Low Value,0,0
636,referral,8.320326732170223,0.1231449787166301,1313,1304.68,Low Value,0,0
637,referral,8.320326732170223,0.1231449787166301,3525,3516.68,Low Value,0,0
638,paid advertising,30.450327213520207,0.0163414915688768,4659,4628.55,High Value - Standard Efficiency,4,4
639,paid advertising,30.450327213520207,0.0163414915688768,4693,4662.55,High Value - Standard Efficiency,4,4
640,email marketing,5.2462632712450965,0.0438222285949381,500,494.754,Cost Efficient - Potential Value,1,1
641,social media,9.546325667652964,0.1675922473559195,2807,2797.454,Low Value,1,0
642,paid advertising,30.450327213520207,0.0163414915688768,2296,2265.55,Low Value,0,0
643,referral,8.320326732170223,0.1231449787166301,1549,1540.68,Low Value,0,0
644,email marketing,5.2462632712450965,0.0438222285949381,4735,4729.754,High Value - High Efficiency,5,5
645,referral,8.320326732170223,0.1231449787166301,3792,3783.68,Low Value,0,0
646,paid advertising,30.450327213520207,0.0163414915688768,4085,4054.55,High Value - Standard Efficiency,4,4
647,social media,9.546325667652964,0.1675922473559195,1370,1360.454,Low Value,1,0
648,paid advertising,30.450327213520207,0.0163414915688768,1253,1222.55,Low Value,0,0
649,paid advertising,30.450327213520207,0.0163414915688768,4649,4618.55,High Value - Standard Efficiency,4,4
650,paid advertising,30.450327213520207,0.0163414915688768,4910,4879.55,High Value - Standard Efficiency,4,4
651,email marketing,5.2462632712450965,0.0438222285949381,1208,1202.754,Cost Efficient - Potential Value,1,1
652,email marketing,5.2462632712450965,0.0438222285949381,3089,3083.754,Cost Efficient - Potential Value,1,1
653,referral,8.320326732170223,0.1231449787166301,1071,1062.68,Low Value,0,0
654,paid advertising,30.450327213520207,0.0163414915688768,3436,3405.55,Low Value,0,0
655,paid advertising,30.450327213520207,0.0163414915688768,3902,3871.55,High Value - Standard Efficiency,4,4
656,email marketing,5.2462632712450965,0.0438222285949381,684,678.754,Cost Efficient - Potential Value,1,1
657,paid advertising,30.450327213520207,0.0163414915688768,676,645.55,Low Value,0,0
658,referral,8.320326732170223,0.1231449787166301,1992,1983.68,Low Value,0,0
659,referral,8.320326732170223,0.1231449787166301,1214,1205.68,Low Value,0,0
660,paid advertising,30.450327213520207,0.0163414915688768,4171,4140.55,High Value - Standard Efficiency,4,4
661,social media,9.546325667652964,0.1675922473559195,4402,4392.454,High Value - Standard Efficiency,5,4
662,email marketing,5.2462632712450965,0.0438222285949381,2327,2321.754,Cost Efficient - Potential Value,1,1
663,social media,9.546325667652964,0.1675922473559195,4056,4046.454,High Value - Standard Efficiency,5,4
664,referral,8.320326732170223,0.1231449787166301,1176,1167.68,Low Value,0,0
665,paid advertising,30.450327213520207,0.0163414915688768,2777,2746.55,Low Value,0,0
666,referral,8.320326732170223,0.1231449787166301,1244,1235.68,Low Value,0,0
667,paid advertising,30.450327213520207,0.0163414915688768,2607,2576.55,Low Value,0,0
668,social media,9.546325667652964,0.1675922473559195,1173,1163.454,Low Value,1,0
669,social media,9.546325667652964,0.1675922473559195,519,509.454,Low Value,1,0
670,paid advertising,30.450327213520207,0.0163414915688768,4662,4631.55,High Value - Standard Efficiency,4,4
671,referral,8.320326732170223,0.1231449787166301,4332,4323.68,High Value - Standard Efficiency,4,4
672,referral,8.320326732170223,0.1231449787166301,2666,2657.68,Low Value,0,0
673,email marketing,5.2462632712450965,0.0438222285949381,2472,2466.754,Cost Efficient - Potential Value,1,1
674,social media,9.546325667652964,0.1675922473559195,736,726.454,Low Value,1,0
675,referral,8.320326732170223,0.1231449787166301,4085,4076.68,High Value - Standard Efficiency,4,4
676,referral,8.320326732170223,0.1231449787166301,1903,1894.68,Low Value,0,0
677,social media,9.546325667652964,0.1675922473559195,3916,3906.454,High Value - Standard Efficiency,5,4
678,paid advertising,30.450327213520207,0.0163414915688768,933,902.55,Low Value,0,0
679,social media,9.546325667652964,0.1675922473559195,2540,2530.454,Low Value,1,0
680,email marketing,5.2462632712450965,0.0438222285949381,1375,1369.754,Cost Efficient - Potential Value,1,1
681,paid advertising,30.450327213520207,0.0163414915688768,3862,3831.55,High Value - Standard Efficiency,4,4
682,paid advertising,30.450327213520207,0.0163414915688768,2849,2818.55,Low Value,0,0
683,social media,9.546325667652964,0.1675922473559195,3810,3800.454,Low Value,1,0
684,email marketing,5.2462632712450965,0.0438222285949381,1704,1698.754,Cost Efficient - Potential Value,1,1
685,referral,8.320326732170223,0.1231449787166301,4164,4155.68,High Value - Standard Efficiency,4,4
686,social media,9.546325667652964,0.1675922473559195,2680,2670.454,Low Value,1,0
687,paid advertising,30.450327213520207,0.0163414915688768,3036,3005.55,Low Value,0,0
688,referral,8.320326732170223,0.1231449787166301,2506,2497.68,Low Value,0,0
689,referral,8.320326732170223,0.1231449787166301,1004,995.68,Low Value,0,0
690,social media,9.546325667652964,0.1675922473559195,3512,3502.454,Low Value,1,0
691,social media,9.546325667652964,0.1675922473559195,3652,3642.454,Low Value,1,0
692,email marketing,5.2462632712450965,0.0438222285949381,1849,1843.754,Cost Efficient - Potential Value,1,1
693,paid advertising,30.450327213520207,0.0163414915688768,2198,2167.55,Low Value,0,0
694,email marketing,5.2462632712450965,0.0438222285949381,4062,4056.754,High Value - High Efficiency,5,5
695,paid advertising,30.450327213520207,0.0163414915688768,684,653.55,Low Value,0,0
696,referral,8.320326732170223,0.1231449787166301,2689,2680.68,Low Value,0,0
697,referral,8.320326732170223,0.1231449787166301,2857,2848.68,Low Value,0,0
698,email marketing,5.2462632712450965,0.0438222285949381,3363,3357.754,Cost Efficient - Potential Value,1,1
699,email marketing,5.2462632712450965,0.0438222285949381,3343,3337.754,Cost Efficient - Potential Value,1,1
700,email marketing,5.2462632712450965,0.0438222285949381,1344,1338.754,Cost Efficient - Potential Value,1,1
701,paid advertising,30.450327213520207,0.0163414915688768,4289,4258.55,High Value - Standard Efficiency,4,4
702,social media,9.546325667652964,0.1675922473559195,2058,2048.454,Low Value,1,0
703,email marketing,5.2462632712450965,0.0438222285949381,4350,4344.754,High Value - High Efficiency,5,5
704,email marketing,5.2462632712450965,0.0438222285949381,2898,2892.754,Cost Efficient - Potential Value,1,1
705,referral,8.320326732170223,0.1231449787166301,3751,3742.68,Low Value,0,0
706,email marketing,5.2462632712450965,0.0438222285949381,3657,3651.754,Cost Efficient - Potential Value,1,1
707,social media,9.546325667652964,0.1675922473559195,4228,4218.454,High Value - Standard Efficiency,5,4
708,social media,9.546325667652964,0.1675922473559195,4832,4822.454,High Value - Standard Efficiency,5,4
709,referral,8.320326732170223,0.1231449787166301,1464,1455.68,Low Value,0,0
710,paid advertising,30.450327213520207,0.0163414915688768,2333,2302.55,Low Value,0,0
711,email marketing,5.2462632712450965,0.0438222285949381,4027,4021.754,High Value - High Efficiency,5,5
712,social media,9.546325667652964,0.1675922473559195,702,692.454,Low Value,1,0
713,social media,9.546325667652964,0.1675922473559195,1855,1845.454,Low Value,1,0
714,referral,8.320326732170223,0.1231449787166301,2750,2741.68,Low Value,0,0
715,paid advertising,30.450327213520207,0.0163414915688768,3959,3928.55,High Value - Standard Efficiency,4,4
716,referral,8.320326732170223,0.1231449787166301,2362,2353.68,Low Value,0,0
717,paid advertising,30.450327213520207,0.0163414915688768,4354,4323.55,High Value - Standard Efficiency,4,4
718,referral,8.320326732170223,0.1231449787166301,1053,1044.68,Low Value,0,0
719,social media,9.546325667652964,0.1675922473559195,2755,2745.454,Low Value,1,0
720,email marketing,5.2462632712450965,0.0438222285949381,2195,2189.754,Cost Efficient - Potential Value,1,1
721,email marketing,5.2462632712450965,0.0438222285949381,513,507.754,Cost Efficient - Potential Value,1,1
722,email marketing,5.2462632712450965,0.0438222285949381,1638,1632.754,Cost Efficient - Potential Value,1,1
723,social media,9.546325667652964,0.1675922473559195,565,555.454,Low Value,1,0
724,referral,8.320326732170223,0.1231449787166301,3980,3971.68,High Value - Standard Efficiency,4,4
725,paid advertising,30.450327213520207,0.0163414915688768,2384,2353.55,Low Value,0,0
726,referral,8.320326732170223,0.1231449787166301,1825,1816.68,Low Value,0,0
727,social media,9.546325667652964,0.1675922473559195,4125,4115.454,High Value - Standard Efficiency,5,4
728,referral,8.320326732170223,0.1231449787166301,4237,4228.68,High Value - Standard Efficiency,4,4
729,email marketing,5.2462632712450965,0.0438222285949381,3519,3513.754,Cost Efficient - Potential Value,1,1
730,referral,8.320326732170223,0.1231449787166301,1388,1379.68,Low Value,0,0
731,email marketing,5.2462632712450965,0.0438222285949381,4750,4744.754,High Value - High Efficiency,5,5
732,social media,9.546325667652964,0.1675922473559195,4396,4386.454,High Value - Standard Efficiency,5,4
733,paid advertising,30.450327213520207,0.0163414915688768,4550,4519.55,High Value - Standard Efficiency,4,4
734,social media,9.546325667652964,0.1675922473559195,3233,3223.454,Low Value,1,0
735,paid advertising,30.450327213520207,0.0163414915688768,1002,971.55,Low Value,0,0
736,referral,8.320326732170223,0.1231449787166301,1704,1695.68,Low Value,0,0
737,social media,9.546325667652964,0.1675922473559195,681,671.454,Low Value,1,0
738,paid advertising,30.450327213520207,0.0163414915688768,3436,3405.55,Low Value,0,0
739,paid advertising,30.450327213520207,0.0163414915688768,808,777.55,Low Value,0,0
740,referral,8.320326732170223,0.1231449787166301,3520,3511.68,Low Value,0,0
741,social media,9.546325667652964,0.1675922473559195,3554,3544.454,Low Value,1,0
742,email marketing,5.2462632712450965,0.0438222285949381,1794,1788.754,Cost Efficient - Potential Value,1,1
743,paid advertising,30.450327213520207,0.0163414915688768,1348,1317.55,Low Value,0,0
744,referral,8.320326732170223,0.1231449787166301,3708,3699.68,Low Value,0,0
745,email marketing,5.2462632712450965,0.0438222285949381,1740,1734.754,Cost Efficient - Potential Value,1,1
746,email marketing,5.2462632712450965,0.0438222285949381,2026,2020.754,Cost Efficient - Potential Value,1,1
747,social media,9.546325667652964,0.1675922473559195,2257,2247.454,Low Value,1,0
748,referral,8.320326732170223,0.1231449787166301,1111,1102.68,Low Value,0,0
749,referral,8.320326732170223,0.1231449787166301,4778,4769.68,High Value - Standard Efficiency,4,4
750,email marketing,5.2462632712450965,0.0438222285949381,2428,2422.754,Cost Efficient - Potential Value,1,1
751,referral,8.320326732170223,0.1231449787166301,970,961.68,Low Value,0,0
752,social media,9.546325667652964,0.1675922473559195,4268,4258.454,High Value - Standard Efficiency,5,4
753,paid advertising,30.450327213520207,0.0163414915688768,4533,4502.55,High Value - Standard Efficiency,4,4
754,referral,8.320326732170223,0.1231449787166301,3531,3522.68,Low Value,0,0
755,paid advertising,30.450327213520207,0.0163414915688768,2007,1976.55,Low Value,0,0
756,social media,9.546325667652964,0.1675922473559195,4419,4409.454,High Value - Standard Efficiency,5,4
757,email marketing,5.2462632712450965,0.0438222285949381,4090,4084.754,High Value - High Efficiency,5,5
758,email marketing,5.2462632712450965,0.0438222285949381,4659,4653.754,High Value - High Efficiency,5,5
759,social media,9.546325667652964,0.1675922473559195,4264,4254.454,High Value - Standard Efficiency,5,4
760,social media,9.546325667652964,0.1675922473559195,2193,2183.454,Low Value,1,0
761,social media,9.546325667652964,0.1675922473559195,4468,4458.454,High Value - Standard Efficiency,5,4
762,email marketing,5.2462632712450965,0.0438222285949381,2996,2990.754,Cost Efficient - Potential Value,1,1
763,referral,8.320326732170223,0.1231449787166301,3601,3592.68,Low Value,0,0
764,email marketing,5.2462632712450965,0.0438222285949381,4647,4641.754,High Value - High Efficiency,5,5
765,referral,8.320326732170223,0.1231449787166301,4423,4414.68,High Value - Standard Efficiency,4,4
766,paid advertising,30.450327213520207,0.0163414915688768,3027,2996.55,Low Value,0,0
767,referral,8.320326732170223,0.1231449787166301,2970,2961.68,Low Value,0,0
768,email marketing,5.2462632712450965,0.0438222285949381,2027,2021.754,Cost Efficient - Potential Value,1,1
769,email marketing,5.2462632712450965,0.0438222285949381,4634,4628.754,High Value - High Efficiency,5,5
770,social media,9.546325667652964,0.1675922473559195,923,913.454,Low Value,1,0
771,social media,9.546325667652964,0.1675922473559195,2044,2034.454,Low Value,1,0
772,email marketing,5.2462632712450965,0.0438222285949381,607,601.754,Cost Efficient - Potential Value,1,1
773,paid advertising,30.450327213520207,0.0163414915688768,4902,4871.55,High Value - Standard Efficiency,4,4
774,social media,9.546325667652964,0.1675922473559195,2953,2943.454,Low Value,1,0
775,referral,8.320326732170223,0.1231449787166301,1597,1588.68,Low Value,0,0
776,social media,9.546325667652964,0.1675922473559195,4178,4168.454,High Value - Standard Efficiency,5,4
777,referral,8.320326732170223,0.1231449787166301,1190,1181.68,Low Value,0,0
778,email marketing,5.2462632712450965,0.0438222285949381,3694,3688.754,Cost Efficient - Potential Value,1,1
779,paid advertising,30.450327213520207,0.0163414915688768,4217,4186.55,High Value - Standard Efficiency,4,4
780,social media,9.546325667652964,0.1675922473559195,3818,3808.454,Low Value,1,0
781,referral,8.320326732170223,0.1231449787166301,3236,3227.68,Low Value,0,0
782,email marketing,5.2462632712450965,0.0438222285949381,3376,3370.754,Cost Efficient - Potential Value,1,1
783,email marketing,5.2462632712450965,0.0438222285949381,4306,4300.754,High Value - High Efficiency,5,5
784,referral,8.320326732170223,0.1231449787166301,3620,3611.68,Low Value,0,0
785,email marketing,5.2462632712450965,0.0438222285949381,3122,3116.754,Cost Efficient - Potential Value,1,1
786,email marketing,5.2462632712450965,0.0438222285949381,2583,2577.754,Cost Efficient - Potential Value,1,1
787,social media,9.546325667652964,0.1675922473559195,3017,3007.454,Low Value,1,0
788,email marketing,5.2462632712450965,0.0438222285949381,4401,4395.754,High Value - High Efficiency,5,5
789,email marketing,5.2462632712450965,0.0438222285949381,2336,2330.754,Cost Efficient - Potential Value,1,1
790,referral,8.320326732170223,0.1231449787166301,1828,1819.68,Low Value,0,0
791,social media,9.546325667652964,0.1675922473559195,3049,3039.454,Low Value,1,0
792,email marketing,5.2462632712450965,0.0438222285949381,1492,1486.754,Cost Efficient - Potential Value,1,1
793,social media,9.546325667652964,0.1675922473559195,1454,1444.454,Low Value,1,0
794,paid advertising,30.450327213520207,0.0163414915688768,4947,4916.55,High Value - Standard Efficiency,4,4
795,social media,9.546325667652964,0.1675922473559195,4509,4499.454,High Value - Standard Efficiency,5,4
796,social media,9.546325667652964,0.1675922473559195,2813,2803.454,Low Value,1,0
797,email marketing,5.2462632712450965,0.0438222285949381,3439,3433.754,Cost Efficient - Potential Value,1,1
798,social media,9.546325667652964,0.1675922473559195,2101,2091.454,Low Value,1,0
799,paid advertising,30.450327213520207,0.0163414915688768,813,782.55,Low Value,0,0
800,email marketing,5.2462632712450965,0.0438222285949381,4820,4814.754,High Value - High Efficiency,5,5
