customer_id,channel,cost,conversion_rate,revenue,net_value,customer_segment
763,referral,8.320326732170223,0.1231449787166301,3601,3592.68,Medium Value
764,email marketing,5.2462632712450965,0.0438222285949381,4647,4641.754,High Value
765,referral,8.320326732170223,0.1231449787166301,4423,4414.68,High Value
766,paid advertising,30.450327213520207,0.0163414915688768,3027,2996.55,Medium Value
767,referral,8.320326732170223,0.1231449787166301,2970,2961.68,Medium Value
768,email marketing,5.2462632712450965,0.0438222285949381,2027,2021.754,Medium Value
769,email marketing,5.2462632712450965,0.0438222285949381,4634,4628.754,High Value
770,social media,9.546325667652964,0.1675922473559195,923,913.454,Low Value
771,social media,9.546325667652964,0.1675922473559195,2044,2034.454,Medium Value
772,email marketing,5.2462632712450965,0.0438222285949381,607,601.754,Low Value
773,paid advertising,30.450327213520207,0.0163414915688768,4902,4871.55,High Value
774,social media,9.546325667652964,0.1675922473559195,2953,2943.454,Medium Value
775,referral,8.320326732170223,0.1231449787166301,1597,1588.68,Low Value
776,social media,9.546325667652964,0.1675922473559195,4178,4168.454,High Value
777,referral,8.320326732170223,0.1231449787166301,1190,1181.68,Low Value
778,email marketing,5.2462632712450965,0.0438222285949381,3694,3688.754,Medium Value
779,paid advertising,30.450327213520207,0.0163414915688768,4217,4186.55,High Value
780,social media,9.546325667652964,0.1675922473559195,3818,3808.454,Medium Value
781,referral,8.320326732170223,0.1231449787166301,3236,3227.68,Medium Value
782,email marketing,5.2462632712450965,0.0438222285949381,3376,3370.754,Medium Value
783,email marketing,5.2462632712450965,0.0438222285949381,4306,4300.754,High Value
784,referral,8.320326732170223,0.1231449787166301,3620,3611.68,Medium Value
785,email marketing,5.2462632712450965,0.0438222285949381,3122,3116.754,Medium Value
786,email marketing,5.2462632712450965,0.0438222285949381,2583,2577.754,Medium Value
787,social media,9.546325667652964,0.1675922473559195,3017,3007.454,Medium Value
788,email marketing,5.2462632712450965,0.0438222285949381,4401,4395.754,High Value
789,email marketing,5.2462632712450965,0.0438222285949381,2336,2330.754,Medium Value
790,referral,8.320326732170223,0.1231449787166301,1828,1819.68,Medium Value
791,social media,9.546325667652964,0.1675922473559195,3049,3039.454,Medium Value
792,email marketing,5.2462632712450965,0.0438222285949381,1492,1486.754,Low Value
793,social media,9.546325667652964,0.1675922473559195,1454,1444.454,Low Value
794,paid advertising,30.450327213520207,0.0163414915688768,4947,4916.55,High Value
795,social media,9.546325667652964,0.1675922473559195,4509,4499.454,High Value
796,social media,9.546325667652964,0.1675922473559195,2813,2803.454,Medium Value
797,email marketing,5.2462632712450965,0.0438222285949381,3439,3433.754,Medium Value
798,social media,9.546325667652964,0.1675922473559195,2101,2091.454,Medium Value
799,paid advertising,30.450327213520207,0.0163414915688768,813,782.55,Low Value
800,email marketing,5.2462632712450965,0.0438222285949381,4820,4814.754,High Value
